PhoId|MulId|MulPfadS|MulDateiS|filename
34540|199890|M_B\M_B00000-00999\M_B00000-00099|LN_B00074_002954|Pistoler - Livrustkammaren - 34540.tif
76388|187355|M_DIG\M_DIG2000-2999\M_DIG2000-2099|lm_dig2059|Utställning, 5 crossning borders, år 2005 - Livrustkammaren - 76388.tif
35753|198059|M_B\M_B12000-12999\M_B12200-12299|LN_B12214_015094|Tröja utan ärmar - Livrustkammaren - 35753.tif
5365|185972|M_DIG\M_DIG0000-0999\M_DIG0400-0499|lm_dig0464|Detalj fäste - Livrustkammaren - 5365.tif
15169|187585|M_DIG\M_DIG2000-2999\M_DIG2200-2299|lm_dig2285|Skor från Hallwylska museet - Livrustkammaren - 15169.tif
59870|190254|M_DIG\M_DIG5000-5999\M_DIG5100-5199|lm_dig5192_1796|Sadel - Livrustkammaren - 59870.tif
51286|190284|M_DIG\M_DIG5000-5999\M_DIG5100-5199|lm_dig5179_11532|Bomsadel - Livrustkammaren - 51286.tif
60713|199696|M_B\M_B05000-05999\M_B05000-05099|LN_B05017_007897|Värja, Tyskland ca 1600 - Livrustkammaren - 60713.tif
7247|187917|M_DIG\M_DIG2000-2999\M_DIG2600-2699|lm_dig2619|Kyritzryttaren, begravningsrustning - Livrustkammaren - 7247.tif
61161|205496|M_B\M_B09000-09999\M_B09400-09499|LN_B09497_012377|Ikon S:t Nicolaus - Livrustkammaren - 61161.tif
135|192904|M_A\M_A01000-01999\M_A01300-01399|LN_A01350_001350|Flintlåsbössa - Livrustkammaren - 135.tif
60395|205730|M_B\M_B01000-01999\M_B01800-01899|LN_B01837_004717|Kruthorn - Livrustkammaren - 60395.tif
73870|186398|M_DIG\M_DIG0000-0999\M_DIG0900-0999|lm_dig0926|Brännjärn Hingstdepå, helbild - Livrustkammaren - 73870.jpg
67890|188563|M_DIG\M_DIG2000-2999\M_DIG2900-2999|lm_dig2934|Hjullåspetrinal, detalj - Livrustkammaren - 67890.tif
65032|194785|M_T\M_T09000-09999\M_T09400-09499|hm_t09444|Nöjen och njutningar - Utställning - Hallwylska museet - 65032.tif
1274|206251|M_B\M_B09000-09999\M_B09800-09899|LN_B09870_012750|Sluten hjälm till helrustning - Livrustkammaren - 1274.tif
90580|191667|M_DIG\M_DIG7000-7999\M_DIG7300-7399|hm_dig7319|Fajans, korg, 1770-tal - Hallwylska museet - 90580.tif
65308|186397|M_DIG\M_DIG0000-0999\M_DIG0900-0999|lm_dig0925|Brännjärn Hingstdepå, helbild - Livrustkammaren - 65308.jpg
43939|204247|M_B\M_B08000-08999\M_B08400-08499|LN_B08485_011365|Axelstycke till rustning som Magnus Gabriel De la Gardie bar under 30-åriga krigets sista år - Livrustkammaren - 43939.tif
85613|186169|M_DIG\M_DIG0000-0999\M_DIG0600-0699|sm_dig0684|Dokumentation. Braheska rustkammaren - Skoklosters slott - 85613.tif
51422|192173|M_A\M_A00000-00999\M_A00500-00599|LN_A00596_000596|Gevär vapen - Livrustkammaren - 51422.tif
17965|200498|M_B\M_B05000-05999\M_B05500-05599|LN_B05562_008442|Svarvstift - Livrustkammaren - 17965.tif
60819|201813|M_B\M_B06000-06999\M_B06000-06099|LN_B06077_008957|Hjullåspistol, västeuropeisk typ ca 1625-1650 - Livrustkammaren - 60819.tif
56747|186396|M_DIG\M_DIG0000-0999\M_DIG0900-0999|lm_dig0924|Brännjärn Hingstdepå, helbild - Livrustkammaren - 56747.jpg
26388|208231|M_B\M_B04000-04999\M_B04100-04199|LN_B04173_007053|Bomsadel (skolsadel i inv.1867) - Livrustkammaren - 26388.tif
1008|202782|M_B\M_B07000-07999\M_B07200-07299|LN_B07200_010080|Kappa till Gustav IIIs nationella dräkt - Livrustkammaren - 1008.tif
428|204103|M_B\M_B01000-01999\M_B01400-01499|LN_B01400_004280|Uppbådsfana för Fristad socken i Vedens (Vena) härad - Livrustkammaren - 428.tif
48186|186395|M_DIG\M_DIG0000-0999\M_DIG0900-0999|lm_dig0923|Brännjärn Hingstdepå, Brännjärn Hingstdepå, helbild - Livrustkammaren - 48186.jpg
42310|190477|M_DIG\M_DIG6000-6999\M_DIG6100-6199|lm_dig6108|Detalj, Väska - Livrustkammaren - 42310.tif
85615|186171|M_DIG\M_DIG0000-0999\M_DIG0600-0699|sm_dig0686|Dokumentation. Braheska rustkammaren - Skoklosters slott - 85615.tif
89297|188767|M_DIG\M_DIG3000-3999\M_DIG3100-3199|hm_dig3122|Porslin. Figur - rådjur liggandes - Hallwylska museet - 89297.tif
61434|198072|M_B\M_B12000-12999\M_B12200-12299|LN_B12227_015107|Kolt, Karl XI - Livrustkammaren - 61434.tif
61140|205290|M_B\M_B09000-09999\M_B09200-09299|LN_B09287_012167|Ringkrage, ingående i Sigismund Augusts rustningsgarnityr för man och häst - Livrustkammaren - 61140.tif
89088|187213|M_DIG\M_DIG1000-1999\M_DIG1900-1999|hm_dig1968|Ler- och stengods. Porträttmedaljong - Hallwylska museet - 89088.tif
77353|200125|M_B\M_B00000-00999\M_B00200-00299|LN_B00209_003089|Detalj frambom sadel Libaertsrustningen - Livrustkammaren - 77353.tif
58602|187880|M_DIG\M_DIG2000-2999\M_DIG2500-2599|lm_dig2586|Miniatyrporträtt, Hedvig Sofia - Livrustkammaren - 58602.tif
85610|186166|M_DIG\M_DIG0000-0999\M_DIG0600-0699|sm_dig0681|Dokumentation. Braheska rustkammaren - Skoklosters slott - 85610.tif
86114|190721|M_DIG\M_DIG6000-6999\M_DIG6300-6399|lm_dig6371-15618|Åkvagn förspänd med häst - Livrustkammaren - 86114.tif
86649|189601|M_DIG\M_DIG4000-4999\M_DIG4400-4499|lm_dig4455_396|Fredrik Is rock med Serafimerorderns kedja och kors - Livrustkammaren - 86649.tif
18568|197428|M_B\M_B11000-11999\M_B11500-11599|LN_B11592_014472|Husorden Timsal Humajum, (Temt al e Homayoon), Kungliga Porträttets orden, Persien - Livrustkammaren - 18568.tif
8977|203878|M_B\M_B01000-01999\M_B01300-01399|LN_B01301_004181|Vaktfana vid Livgardet under Karl XIV Johans regering - Livrustkammaren - 8977.tif
10075|198120|M_B\M_B12000-12999\M_B12200-12299|LN_B12281_015161|Kraschan för kommendör med stora korset av Svärdsorden, Sverige, m: 1952 - Livrustkammaren - 10075.tif
61037|203836|M_B\M_B08000-08999\M_B08200-08299|LN_B08257_011137|Svärd, Sverige 1614, klingan möjligen tillverkad i Arboga, 1500-talets slut - Livrustkammaren - 61037.tif
82416|186540|M_DIG\M_DIG1000-1999\M_DIG1100-1199|lm_dig1117|Unionsflagga, Utställning Brödrafolkens väl, år 2005 - Livrustkammaren - 82416.tif
60302|201329|M_B\M_B00000-00999\M_B00900-00999|LN_B00907_003787|Hjullåspistol, västeuropeisk typ ca 1650-1680 - Livrustkammaren - 60302.tif
34933|208065|M_B\M_B04000-04999\M_B04000-04099|LN_B04004_006884|Tröja av guldlamé helt täckt av guldbroderi - Livrustkammaren - 34933.tif
48196|186931|M_DIG\M_DIG1000-1999\M_DIG1500-1599|lm_dig1523|Brännjärn, Strömsholm - Livrustkammaren - 48196.tif
35512|206257|M_B\M_B09000-09999\M_B09800-09899|LN_B09804_012684|Tornerbanér - Livrustkammaren - 35512.tif
44459|199352|M_B\M_B13000-13999\M_B13600-13699|LN_B13695_016575|Hjullåsstudsare, Martin Gummi, Kulmbach 1648 - Livrustkammaren - 44459.tif
26946|205952|M_B\M_B09000-09999\M_B09700-09799|LN_B09753_012633|Skinn - Livrustkammaren - 26946.tif
86496|189556|M_DIG\M_DIG4000-4999\M_DIG4300-4399|sm_dig4380|Exteriörbilder. Vinter. Lindallé - Skoklosters slott - 86496.tif
76453|188590|M_DIG\M_DIG2000-2999\M_DIG2900-2999|lm_dig2961|Luntlåshakebössa, detalj, stämplar - Livrustkammaren - 76453.tif
59575|190596|M_DIG\M_DIG6000-6999\M_DIG6200-6299|lm_dig6231|Dokumentation, utställningen "Den oumbärliga väskan" - år 2008 - Livrustkammaren - 59575.tif
41455|187699|M_DIG\M_DIG2000-2999\M_DIG2400-2499|lm_dig2401|Stridsklubba, bulawa, Karl X Gustav - Livrustkammaren - 41455.tif
60561|207500|M_B\M_B03000-03999\M_B03400-03499|LN_B03497_006377|Handhästtäcke, ur en svit om 30 st med svenska riksvapnet och Karl XIs namnchiffer - Livrustkammaren - 60561.tif
56785|187449|M_DIG\M_DIG2000-2999\M_DIG2100-2199|lm_dig2164|Detalj snaplåsstudsare, v sida - Livrustkammaren - 56785.jpg
86643|189596|M_DIG\M_DIG4000-4999\M_DIG4400-4499|lm_dig4450_396|Kors med måttangivelse i form av linjal - Livrustkammaren - 86643.tif
60410|205886|M_B\M_B01000-01999\M_B01900-01999|LN_B01987_004867|Stövel svart guldg - Livrustkammaren - 60410.tif
86494|189507|M_DIG\M_DIG4000-4999\M_DIG4300-4399|sm_dig4379|Exteriörbilder. Vinter - Skoklosters slott - 86494.tif
26569|200996|M_B\M_B05000-05999\M_B05900-05999|LN_B05983_008863|Dubbelbössa med flintlås ändrat till slaglås, J Renkin, Liège ca 1800 - Livrustkammaren - 26569.tif
52600|205495|M_B\M_B09000-09999\M_B09400-09499|LN_B09496_012376|Ikon S:t Nicolaus - Livrustkammaren - 52600.tif
87487|190864|M_DIG\M_DIG6000-6999\M_DIG6600-6699|hm_dig6603|Porslinskopp - Hallwylska museet - 87487.tif
78002|202235|M_B\M_B06000-06999\M_B06600-06699|LN_B06699_009579|Gesällsked - Livrustkammaren - 78002.tif
26206|206353|M_B\M_B02000-02999\M_B02300-02399|LN_B02353_005233|Stångbett av förtent stål, 1600-talets början - Livrustkammaren - 26206.tif
25320|188518|M_DIG\M_DIG2000-2999\M_DIG2800-2899|lm_dig2861|Dokumentation, Livrustkammaren, Barnrummet nyrenoverat - Livrustkammaren - 25320.tif
755|208599|M_B\M_B04000-04999\M_B04600-04699|LN_B04670_007550|Statyett. Gustav III som barn - Livrustkammaren - 755.tif
14930|187801|M_DIG\M_DIG2000-2999\M_DIG2500-2599|lm_dig2505|Detalj flintlåskammarladdningsgevär, v sida - Livrustkammaren - 14930.jpg
44258|197481|M_B\M_B11000-11999\M_B11600-11699|LN_B11685_014565|Vasaorden kommendörskraschan - Livrustkammaren - 44258.tif
34378|192862|M_A\M_A01000-01999\M_A01300-01399|LN_A01334_001334|Flintlåsgevär - Livrustkammaren - 34378.tif
78065|202907|M_B\M_B07000-07999\M_B07300-07399|LN_B07329_B10209|Stämjärn rakt - Livrustkammaren - 78065.tif
26136|204677|M_B\M_B01000-01999\M_B01600-01699|LN_B01653_004533|Dolk, jordfynd - Livrustkammaren - 26136.tif
34780|206591|M_B\M_B02000-02999\M_B02400-02499|LN_B02474_005354|Bardisan för drabanter hos generalguvernören i Livland 1665-1672, greve Claes Tott - Livrustkammaren - 34780.tif
61549|199213|M_B\M_B13000-13999\M_B13300-13399|LN_B13377_016257|Skjorta till Torsångskarlen, 1750-tal - Livrustkammaren - 61549.tif
78590|198414|M_B\M_B12000-12999\M_B12500-12599|LN_B12579_015459|Snapplåspistoler - Livrustkammaren - 78590.tif
487|205889|M_B\M_B01000-01999\M_B01900-01999|LN_B01990_004870|Stövel - Livrustkammaren - 487.tif
90501|191611|M_DIG\M_DIG7000-7999\M_DIG7200-7299|hm_dig7243|Fajans, kanna med lock, 1700-tal - Hallwylska museet - 90501.tif
8968|201617|M_B\M_B01000-01999\M_B01200-01299|LN_B01211_004091|Standar fört av Östgöta (fördubblings) kavalleriregemente - Livrustkammaren - 8968.tif
86012|190655|M_DIG\M_DIG6000-6999\M_DIG6200-6299|lm_dig6294_16396|Medlems märke Svenska Kennelklubben - Livrustkammaren - 86012.tif
34648|201570|M_B\M_B01000-01999\M_B01100-01199|LN_B01154_004034|Dragonkompanifana vid Skånska dragonregementet - Livrustkammaren - 34648.tif
35652|197089|M_B\M_B11000-11999\M_B11200-11299|LN_B11204_014084|Svärd - Livrustkammaren - 35652.tif
22498|186249|M_DIG\M_DIG0000-0999\M_DIG0700-0799|lm_dig0778|Officersvärja, ca 1620-1640 - Livrustkammaren - 22498.tif
35780|198284|M_B\M_B12000-12999\M_B12400-12499|LN_B12484_015364|Schabrak t nr 7653 - Livrustkammaren - 35780.tif
51497|192900|M_A\M_A01000-01999\M_A01300-01399|LN_A01346_001346|Flintlåsgevär - Livrustkammaren - 51497.tif
17687|206892|M_B\M_B02000-02999\M_B02700-02799|LN_B02782_005662|Knappar till frimurardräkt, 13 st - Livrustkammaren - 17687.tif
85856|187186|M_DIG\M_DIG1000-1999\M_DIG1900-1999|hm_dig1907|Gentlemannen - om män och mode - Hallwylska museet - 85856.tif
85214|188807|M_DIG\M_DIG3000-3999\M_DIG3100-3199|lm_dig3139|Utställningen "Skor ger mer", Månadens sko, mars - Livrustkammaren - 85214.tif
729|208411|M_B\M_B04000-04999\M_B04400-04499|LN_B04410_007290|Schabrak, guldbroderat - Livrustkammaren - 729.tif
9932|196647|M_B\M_B10000-10999\M_B10800-10899|LN_B10851_013731|Kavaljersvärja sammansatt av ursprungligen ej samhörande delar. Fäste Frankrike, 1700-talets mitt - Livrustkammaren - 9932.tif
17457|200600|M_B\M_B00000-00999\M_B00400-00499|LN_B00482_003362|Rund detalj till tältsäng - Livrustkammaren - 17457.tif
557|206800|M_B\M_B02000-02999\M_B02600-02699|LN_B02690_005570|Kraschan för riddare av Serafimerorden, Sverige, 1800-talets början - Livrustkammaren - 557.tif
17605|205862|M_B\M_B01000-01999\M_B01900-01999|LN_B01962_004842|Lakejsko, vänstersko i pumpsform, gjord av mörkbrunt getskinn - Livrustkammaren - 17605.tif
35555|196010|M_B\M_B10000-10999\M_B10200-10299|LN_B10234_013114|Värja - Livrustkammaren - 35555.tif
26077|201479|M_B\M_B01000-01999\M_B01000-01099|LN_B01063_003943|Livstandar vid Vestgöta kavalleri - Livrustkammaren - 26077.tif
18473|196390|M_B\M_B10000-10999\M_B10600-10699|LN_B10642_013522|Standardel - Livrustkammaren - 18473.tif
87158|189950|M_DIG\M_DIG4000-4999\M_DIG4700-4799|hm_dig4797_6982|Bricka. Del ur servis - Hallwylska museet - 87158.tif
87222|190000|M_DIG\M_DIG4000-4999\M_DIG4800-4899|lm_dig4861|Lotta Lewenhaupt. Dokumentation av montern - Livrustkammaren - 87222.tif
60554|207530|M_B\M_B03000-03999\M_B03400-03499|LN_B03427_006307|Schabrak - Livrustkammaren - 60554.tif
4850|194615|M_T\M_T06000-06999\M_T06800-06899|sm_t06867_535|Porträtt. Gustav II Adolf. Elbfas - Skoklosters slott - 4850.tif
87957|191266|M_DIG\M_DIG6000-6999\M_DIG6900-6999|lm_dig6919|Rum A - Livrustkammaren - 87957.tif
34823|207016|M_B\M_B02000-02999\M_B02900-02999|LN_B02904_005784|Ordensband för riddare och kommendör av Serafimerorden, Sverige - Livrustkammaren - 34823.tif
87942|191252|M_DIG\M_DIG6000-6999\M_DIG6900-6999|hm_dig6905|Rökrummet - Hallwylska museet - 87942.tif
78036|202624|M_B\M_B07000-07999\M_B07000-07099|LN_B07039_009919|Tomaso Garzoni: Piazza universale - Livrustkammaren - 78036.tif
60307|201373|M_B\M_B00000-00999\M_B00900-00999|LN_B00957_003837|Gustav Vasa's värja - Livrustkammaren - 60307.tif
9139|207029|M_B\M_B02000-02999\M_B02900-02999|LN_B02921_005801|Svärdsorden storkorskraschan - Livrustkammaren - 9139.tif
18618|197995|M_B\M_B12000-12999\M_B12000-12099|LN_B12092_014972|Solfjäder - Livrustkammaren - 18618.tif
9485|201995|M_B\M_B06000-06999\M_B06300-06399|LN_B06381_009261|Vojlock för damsadel - Livrustkammaren - 9485.tif
86621|189631|M_DIG\M_DIG4000-4999\M_DIG4400-4499|hm_dig4431|Leverantörsbordet - Hallwylska museet - 86621.tif
13913|185813|M_DIG\M_DIG0000-0999\M_DIG0300-0399|lm_dig0346|Käpp med infälld stilett, 1800-talets slut - Livrustkammaren - 13913.tif
47403|47364|M_T\M_T04000-04999\M_T04300-04399|lm_t04362|Sluten hjälm till paradrustning som tillhört Erik XIV - Livrustkammaren - 47403.tif
85992|189335|M_DIG\M_DIG4000-4999\M_DIG4000-4099|hm_dig4009|Mathissen. Endast hissen - Hallwylska museet - 85992.tif
18434|196028|M_B\M_B10000-10999\M_B10200-10299|LN_B10252_013132|Sadel - Livrustkammaren - 18434.tif
78573|198312|M_B\M_B12000-12999\M_B12400-12499|LN_B12409_015289|Mannekäng använd till uniform för spel modell år 1763, Hälsinge regemente - Livrustkammaren - 78573.tif
86747|189748|M_DIG\M_DIG4000-4999\M_DIG4500-4599|hm_dig4511|Stol från Kempes vångin vid kornhamnstorg. Inlån till utställningen - Hallwylska museet - 86747.tif
1013|202781|M_B\M_B07000-07999\M_B07200-07299|LN_B07250_010130|Sluten hjälm till paradrustning som tillhört Erik XIV - Livrustkammaren - 1013.tif
7219|187898|M_DIG\M_DIG2000-2999\M_DIG2600-2699|lm_dig2600|Streiff - Livrustkammaren - 7219.tif
77250|193573|M_A\M_A02000-02999\M_A02000-02099|LN_A02059_002059|Bröstharnesk J Neumann - Livrustkammaren - 77250.tif
49382|185822|M_DIG\M_DIG0000-0999\M_DIG0300-0399|lm_dig0309|Serafimerkrachan - Livrustkammaren - 49382.tif
87068|189903|M_DIG\M_DIG4000-4999\M_DIG4700-4799|hm_dig4707_6944|Vänskapskopp med fat - Hallwylska museet - 87068.tif
60324|201549|M_B\M_B01000-01999\M_B01100-01199|LN_B01127_004007|Standar fört av Smålands tremänninge kavalleri - Livrustkammaren - 60324.tif
16524|188545|M_DIG\M_DIG2000-2999\M_DIG2900-2999|lm_dig2916|Detalj, ryttarhjälm - Livrustkammaren - 16524.tif
61536|199083|M_B\M_B13000-13999\M_B13200-13299|LN_B13247_016127|Väst till Karl XIIs uniform från Fredrikshald 1718 - Livrustkammaren - 61536.tif
34581|200602|M_B\M_B00000-00999\M_B00400-00499|LN_B00484_003364|Sängomhänge, Torpa stenhus - Livrustkammaren - 34581.tif
27090|196925|M_B\M_B11000-11999\M_B11100-11199|LN_B11193_014073|Elfenbenspistol - Livrustkammaren - 27090.tif
56718|185817|M_DIG\M_DIG0000-0999\M_DIG0300-0399|lm_dig0350|Kavaljersvärja - Livrustkammaren - 56718.tif
18616|197975|M_B\M_B12000-12999\M_B12000-12099|LN_B12072_014952|Snapplåslodbössa med lägglås, låset signerat Peter Froomen och Arendt Reuterkrantz - Livrustkammaren - 18616.tif
35574|196211|M_B\M_B10000-10999\M_B10400-10499|LN_B10424_013304|Statsvagn, ceremonivagn, kröningsvagn av karosstyp - Livrustkammaren - 35574.tif
101|192544|M_A\M_A01000-01999\M_A01000-01099|LN_A01010_001010|Hjullåspistoler - Livrustkammaren - 101.tif
43240|204097|M_B\M_B01000-01999\M_B01400-01499|LN_B01495_004375|Uppbådsfana - Livrustkammaren - 43240.tif
70066|198738|M_B\M_B12000-12999\M_B12900-12999|LN_B12928_015808|Helrustning - Livrustkammaren - 70066.tif
33564|186753|M_DIG\M_DIG1000-1999\M_DIG1300-1399|lm_dig1395|Utställning, "Prinsessor", år 2005 - Livrustkammaren - 33564.jpg
89273|188752|M_DIG\M_DIG3000-3999\M_DIG3100-3199|hm_dig3107|Ler- och stengods. Teburk. Svart - Hallwylska museet - 89273.tif
391|201446|M_B\M_B01000-01999\M_B01000-01099|LN_B01030_003910|Landsknektssvärd (imitation) s.k. katzbalger - Livrustkammaren - 391.tif
16767|190543|M_DIG\M_DIG6000-6999\M_DIG6100-6199|lm_dig6176_9918|Värja - Livrustkammaren - 16767.tif
39611|186493|M_DIG\M_DIG1000-1999\M_DIG1000-1099|lm_dig1072|Flintlåspistoler i euti - Livrustkammaren - 39611.tif
25043|188460|M_DIG\M_DIG2000-2999\M_DIG2800-2899|lm_dig2803|Dokumentation, utställning, Skor ger mer år 2007 - Livrustkammaren - 25043.tif
87908|191203|M_DIG\M_DIG6000-6999\M_DIG6800-6899|hm_dig6873|Detalj stora salongen - Hallwylska museet - 87908.tif
42978|193271|M_A\M_A01000-01999\M_A01700-01799|LN_A01755_001755|Kröningshimmel - Livrustkammaren - 42978.tif
17236|192657|M_A\M_A01000-01999\M_A01100-01199|LN_A01152_001152|Hjullåsmusköt - Livrustkammaren - 17236.tif
78337|195822|M_B\M_B10000-10999\M_B10000-10099|LN_B10049_012929|Hederssvärd, Sverige, 1830-talets slut - Livrustkammaren - 78337.tif
328|200518|M_B\M_B00000-00999\M_B00400-00499|LN_B00400_003280|Del av harnesksadel, plåten till sadelknappen. Sydtyskt arbete, möjligen Nürnberg 1530-60-tal - Livrustkammaren - 328.tif
77046|77635|M_A\M_A00000-00999\M_A00000-00099|LN_A00019_000019|Pansarskjorta - Livrustkammaren - 77046.tif
87744|190356|M_DIG\M_DIG5000-5999\M_DIG5400-5499|sm_dig5402|Marknadsföring. Café. Kaffebröd - Skoklosters slott - 87744.tif
86980|189765|M_DIG\M_DIG4000-4999\M_DIG4600-4699|hm_dig4616_11182|Ostklyvare - Hallwylska museet - 86980.tif
32988|187919|M_DIG\M_DIG2000-2999\M_DIG2600-2699|lm_dig2620b|Skokartonger, dokumentationsbild, Skor ger mer 2006 - Livrustkammaren - 32988.tif
43624|200051|M_B\M_B05000-05999\M_B05300-05399|LN_B05335_008215|Värja, Tyskland ca 1630-1640 - Livrustkammaren - 43624.tif
87943|191253|M_DIG\M_DIG6000-6999\M_DIG6900-6999|hm_dig6906|Rökrummet - Hallwylska museet - 87943.tif
69497|202816|M_B\M_B07000-07999\M_B07200-07299|LN_B07238_010118|Värja - Livrustkammaren - 69497.tif
13749|194809|M_T\M_T10000-10999\M_T10200-10299|hm_t10258|Rubelli - Utställning - Hallwylska museet - 13749.tif
6609|187584|M_DIG\M_DIG2000-2999\M_DIG2200-2299|lm_dig2284|Skor från Hallwylska museet - Livrustkammaren - 6609.tif
17341|193765|M_A\M_A02000-02999\M_A02200-02299|LN_A02202_002202|Hjälm till rustning - Livrustkammaren - 17341.tif
4416|194489|M_T\M_T02000-02999\M_T02500-02599|hm_t02517|Ritning.plan - Hallwylska museet - 4416.tif
420|203899|M_B\M_B01000-01999\M_B01300-01399|LN_B01320_004200|Fana för Eriksbergs socken i Gäsene härad - Livrustkammaren - 420.tif
35136|201780|M_B\M_B06000-06999\M_B06000-06099|LN_B06044_008924|Svarvstål: upprumningsstål, slätstål - Livrustkammaren - 35136.tif
61123|205121|M_B\M_B09000-09999\M_B09100-09199|LN_B09117_011997|Hakebössa, stångbössa, s.k stjärthake, 1400-talets förra hälft, funnen i Sverige - Livrustkammaren - 61123.tif
90108|189065|M_DIG\M_DIG3000-3999\M_DIG3400-3499|hm_dig3435|Klänning bak, detalj. Foto till boken: Ett sekel av dräkt och mode ur de Hallwylska samlingarna - Hallwylska museet - 90108.tif
705|208228|M_B\M_B04000-04999\M_B04100-04199|LN_B04170_007050|Kusksadel kröningsvagnen - Livrustkammaren - 705.tif
9849|195793|M_B\M_B10000-10999\M_B10000-10099|LN_B10021_012901|Hjullåspistol med hanspännslås, pipa signerad Lazarino Cominazzo - Livrustkammaren - 9849.tif
35262|202882|M_B\M_B07000-07999\M_B07300-07399|LN_B07304_B10184|Filklove - skruvstycke - Livrustkammaren - 35262.tif
86911|189692|M_DIG\M_DIG4000-4999\M_DIG4500-4599|hm_dig4586_7052|Kopp med fat. Tournay. Belgien - Hallwylska museet - 86911.tif
43698|201811|M_B\M_B06000-06999\M_B06000-06099|LN_B06075_008955|Flintlåspistol, pipa och stock av Bertrand Piraube, Paris, lås av Peter Starbus, Stockholm - Livrustkammaren - 43698.tif
17620|206113|M_B\M_B02000-02999\M_B02100-02199|LN_B02112_004992|Hirschfängare - Livrustkammaren - 17620.tif
18173|203219|M_B\M_B07000-07999\M_B07600-07699|LN_B07642_010522|Karusellpilbåge, 1800-t början - Livrustkammaren - 18173.tif
9338|208911|M_B\M_B04000-04999\M_B04900-04999|LN_B04911_007791|Värja (förfalskning), sammansatt av ursprungligen ej samhörande delar. Typen Tyskland ca 1600 - Livrustkammaren - 9338.tif
31995|187558|M_DIG\M_DIG2000-2999\M_DIG2200-2299|lm_dig2257_27504|Sko - Livrustkammaren - 31995.tif
61370|197423|M_B\M_B11000-11999\M_B11500-11599|LN_B11587_014467|Smyckestativ till blomsterbrosch, Sackermann & Hessenberg, Frankfurt am Main - Livrustkammaren - 61370.tif
